"Timestamp";"FMT1";"FMT2";"FMT3";"ENGMT1";"ENGMT2";"ENGMT3"
"2024-03-21 05:00:00";172;29;76;560;339;758
"2024-03-21 06:00:00";175;31;78;537;340;757
"2024-03-21 07:00:00";178;34;78;524;430;780
"2024-03-21 08:00:00";179;33;78;507;410;783
"2024-03-21 09:00:00";179;33;76;532;399;780
"2024-03-21 10:00:00";181;34;72;561;412;788
"2024-03-21 11:00:00";182;34;67;567;381;804
"2024-03-21 12:00:00";182;34;64;588;410;812
"2024-03-21 13:00:00";179;33;63;558;418;813
"2024-03-21 14:00:00";176;32;61;550;392;834
"2024-03-21 15:00:00";177;31;61;567;363;848
"2024-03-21 16:00:00";176;31;61;578;348;848
"2024-03-21 17:00:00";178;31;60;577;336;811
"2024-03-21 18:00:00";180;31;64;562;345;796
"2024-03-21 19:00:00";180;32;71;568;321;791
"2024-03-21 20:00:00";179;32;73;564;290;792
"2024-03-21 21:00:00";177;31;74;561;325;798
"2024-03-21 22:00:00";177;31;75;545;360;814
"2024-03-21 23:00:00";175;30;75;529;366;821
"2024-03-22 00:00:00";174;30;75;532;374;823
"2024-03-22 01:00:00";174;30;76;519;369;817
"2024-03-22 02:00:00";171;31;78;513;359;792
"2024-03-22 03:00:00";172;31;77;507;350;796
"2024-03-22 04:00:00";173;30;76;499;349;801
"2024-03-22 05:00:00";173;31;76;503;360;796
"2024-03-22 06:00:00";175;32;77;527;378;787
"2024-03-22 07:00:00";177;33;77;540;373;808
"2024-03-22 08:00:00";177;33;77;555;349;797
"2024-03-22 09:00:00";177;33;71;587;351;794
"2024-03-22 10:00:00";178;34;66;590;341;801
"2024-03-22 11:00:00";179;34;66;597;359;800
"2024-03-22 12:00:00";180;33;61;577;356;803
"2024-03-22 13:00:00";177;32;59;563;339;832
"2024-03-22 14:00:00";175;32;56;624;334;835
"2024-03-22 15:00:00";175;32;57;627;336;839
"2024-03-22 16:00:00";174;31;59;616;337;833
"2024-03-22 17:00:00";174;31;61;570;337;822
"2024-03-22 18:00:00";176;31;62;511;323;832
"2024-03-22 19:00:00";175;31;64;512;330;824
"2024-03-22 20:00:00";173;31;64;507;298;805
"2024-03-22 21:00:00";173;31;64;494;258;766
"2024-03-22 22:00:00";171;28;64;489;257;750
"2024-03-22 23:00:00";170;27;64;479;249;745
"2024-03-23 00:00:00";169;27;67;463;267;742
"2024-03-23 01:00:00";170;27;69;448;265;734
"2024-03-23 02:00:00";171;27;70;439;261;719
"2024-03-23 03:00:00";171;27;70;439;265;715
"2024-03-23 04:00:00";172;27;70;434;260;718
"2024-03-23 05:00:00";172;27;70;430;256;719
"2024-03-23 06:00:00";172;27;69;431;256;722
"2024-03-23 07:00:00";173;27;69;451;274;736
"2024-03-23 08:00:00";174;27;69;470;309;738
"2024-03-23 09:00:00";174;27;68;447;290;736
"2024-03-23 10:00:00";173;27;67;428;271;733
"2024-03-23 11:00:00";173;27;67;426;249;736
"2024-03-23 12:00:00";172;27;68;418;239;738
"2024-03-23 13:00:00";172;28;66;416;238;738
"2024-03-23 14:00:00";171;27;64;420;236;750
"2024-03-23 15:00:00";171;27;65;417;231;757
"2024-03-23 16:00:00";171;27;66;413;228;767
"2024-03-23 17:00:00";170;27;67;415;229;751
"2024-03-23 18:00:00";170;27;68;409;228;740
"2024-03-23 19:00:00";169;27;69;416;235;731
"2024-03-23 20:00:00";169;27;70;415;233;741
"2024-03-23 21:00:00";170;27;69;417;243;753
"2024-03-23 22:00:00";169;27;67;412;282;766
"2024-03-23 23:00:00";170;27;66;414;293;773
"2024-03-24 00:00:00";169;27;67;417;305;771
"2024-03-24 01:00:00";169;27;67;413;327;765
"2024-03-24 02:00:00";169;27;69;421;321;751
"2024-03-24 03:00:00";169;27;73;418;331;751
"2024-03-24 04:00:00";169;27;76;416;332;754
"2024-03-24 05:00:00";170;27;76;418;334;758
"2024-03-24 06:00:00";171;27;75;433;330;771
"2024-03-24 07:00:00";172;27;74;423;331;773
"2024-03-24 08:00:00";173;27;72;430;324;769
"2024-03-24 09:00:00";172;27;70;424;322;766
"2024-03-24 10:00:00";171;27;66;422;316;765
"2024-03-24 11:00:00";170;27;66;422;319;767
"2024-03-24 12:00:00";169;27;60;416;316;764
"2024-03-24 13:00:00";166;27;54;420;308;757
"2024-03-24 14:00:00";165;27;54;428;306;771
"2024-03-24 15:00:00";165;27;52;431;306;786
"2024-03-24 16:00:00";165;27;50;432;309;796
"2024-03-24 17:00:00";165;27;50;426;310;781
"2024-03-24 18:00:00";166;27;55;421;320;767
"2024-03-24 19:00:00";167;27;62;431;328;744
"2024-03-24 20:00:00";171;27;65;440;314;743
"2024-03-24 21:00:00";171;27;66;434;280;727
"2024-03-24 22:00:00";171;27;67;445;287;726
"2024-03-24 23:00:00";171;28;71;479;310;734
"2024-03-25 00:00:00";171;29;72;502;302;733
"2024-03-25 01:00:00";171;28;73;490;283;726
"2024-03-25 02:00:00";171;28;72;513;276;731
"2024-03-25 03:00:00";171;28;72;524;285;729
"2024-03-25 04:00:00";170;28;72;493;291;728
"2024-03-25 05:00:00";173;29;72;507;294;740
"2024-03-25 06:00:00";175;33;73;481;309;774
"2024-03-25 07:00:00";178;34;73;477;312;766
"2024-03-25 08:00:00";179;34;71;480;304;773
"2024-03-25 09:00:00";181;34;68;474;357;729
"2024-03-25 10:00:00";182;34;64;497;416;696
"2024-03-25 11:00:00";180;34;60;532;420;692
"2024-03-25 12:00:00";179;34;58;510;415;687
"2024-03-25 13:00:00";179;33;58;504;449;716
"2024-03-25 14:00:00";179;33;57;512;465;712
"2024-03-25 15:00:00";178;32;55;516;445;705
"2024-03-25 16:00:00";178;32;54;503;453;700
"2024-03-25 17:00:00";176;32;54;494;446;694
"2024-03-25 18:00:00";176;32;58;474;421;689
"2024-03-25 19:00:00";177;32;66;502;396;691
"2024-03-25 20:00:00";178;32;68;513;389;691
"2024-03-25 21:00:00";177;32;68;501;387;686
"2024-03-25 22:00:00";176;32;69;494;377;685
"2024-03-25 23:00:00";175;31;69;484;376;684
"2024-03-26 00:00:00";173;30;69;463;398;690
"2024-03-26 01:00:00";174;30;68;456;405;696
"2024-03-26 02:00:00";173;30;68;503;410;711
"2024-03-26 03:00:00";172;30;68;573;412;711
"2024-03-26 04:00:00";173;30;68;543;404;712
"2024-03-26 05:00:00";174;30;67;501;410;714
"2024-03-26 06:00:00";177;32;67;495;428;722
"2024-03-26 07:00:00";181;34;68;484;495;728
"2024-03-26 08:00:00";183;33;68;530;534;728
"2024-03-26 09:00:00";184;33;66;571;507;726
"2024-03-26 10:00:00";186;33;64;565;479;749
"2024-03-26 11:00:00";186;33;63;560;482;736
"2024-03-26 12:00:00";184;33;62;571;495;727
"2024-03-26 13:00:00";182;33;61;567;476;745
"2024-03-26 14:00:00";183;32;63;578;503;747
"2024-03-26 15:00:00";186;32;63;582;538;754
"2024-03-26 16:00:00";186;32;64;586;547;746
"2024-03-26 17:00:00";184;31;65;501;485;739
"2024-03-26 18:00:00";183;32;65;456;452;733
"2024-03-26 19:00:00";181;32;65;497;438;731
"2024-03-26 20:00:00";179;32;65;472;429;724
"2024-03-26 21:00:00";177;32;66;441;418;718
"2024-03-26 22:00:00";178;32;65;479;405;711
"2024-03-26 23:00:00";176;31;66;464;375;689
"2024-03-27 00:00:00";175;31;65;460;369;686
"2024-03-27 01:00:00";175;31;65;448;386;672
"2024-03-27 02:00:00";173;31;65;473;414;678
"2024-03-27 03:00:00";174;31;65;493;429;680
"2024-03-27 04:00:00";174;31;65;480;395;680
"2024-03-27 05:00:00";177;31;64;467;383;687
"2024-03-27 06:00:00";179;32;65;466;415;724
"2024-03-27 07:00:00";182;34;64;495;494;739
"2024-03-27 08:00:00";183;34;64;494;498;729
"2024-03-27 09:00:00";180;32;61;483;479;730
"2024-03-27 10:00:00";177;32;59;474;467;742
"2024-03-27 11:00:00";178;33;57;507;490;754
"2024-03-27 12:00:00";177;34;55;505;468;748
"2024-03-27 13:00:00";176;33;54;493;476;745
"2024-03-27 14:00:00";175;32;50;507;447;764
"2024-03-27 15:00:00";177;32;49;518;457;787
"2024-03-27 16:00:00";177;32;48;524;452;809
"2024-03-27 17:00:00";176;31;49;516;432;815
"2024-03-27 18:00:00";175;32;51;488;424;821
"2024-03-27 19:00:00";174;32;55;496;420;799
"2024-03-27 20:00:00";172;32;57;496;433;789
"2024-03-27 21:00:00";171;32;58;465;435;773
"2024-03-27 22:00:00";169;31;58;458;428;756
"2024-03-27 23:00:00";167;32;58;453;411;753
"2024-03-28 00:00:00";166;32;57;465;376;729
"2024-03-28 01:00:00";166;31;58;454;355;703
"2024-03-28 02:00:00";166;31;57;460;403;718
"2024-03-28 03:00:00";166;31;57;463;421;732
"2024-03-28 04:00:00";166;31;58;447;415;733
"2024-03-28 05:00:00";168;31;57;444;393;744
"2024-03-28 06:00:00";170;33;58;459;380;802
"2024-03-28 07:00:00";172;35;58;455;385;837
"2024-03-28 08:00:00";174;35;57;452;402;836
"2024-03-28 09:00:00";173;34;57;477;395;830
"2024-03-28 10:00:00";175;34;56;463;378;838
"2024-03-28 11:00:00";177;34;58;464;375;847
"2024-03-28 12:00:00";177;34;56;500;382;855
"2024-03-28 13:00:00";177;33;55;484;381;854
"2024-03-28 14:00:00";177;32;54;527;417;864
"2024-03-28 15:00:00";175;32;55;505;446;848
"2024-03-28 16:00:00";174;31;55;480;451;840
"2024-03-28 17:00:00";173;31;55;472;428;835
"2024-03-28 18:00:00";172;31;57;465;409;854
"2024-03-28 19:00:00";170;31;57;457;399;845
"2024-03-28 20:00:00";167;31;57;462;404;834
"2024-03-28 21:00:00";166;32;58;461;407;814
"2024-03-28 22:00:00";166;31;60;464;409;809
"2024-03-28 23:00:00";166;31;60;452;419;806
"2024-03-29 00:00:00";166;31;59;460;415;778
"2024-03-29 01:00:00";164;30;60;435;372;740
"2024-03-29 02:00:00";163;30;61;433;360;722
"2024-03-29 03:00:00";163;30;61;438;363;723
"2024-03-29 04:00:00";164;30;63;434;359;699
"2024-03-29 05:00:00";165;30;63;452;363;692
"2024-03-29 06:00:00";168;30;63;442;363;699
"2024-03-29 07:00:00";170;31;63;444;363;701
"2024-03-29 08:00:00";173;31;64;472;374;708
"2024-03-29 09:00:00";176;31;63;456;368;713
"2024-03-29 10:00:00";175;32;63;437;372;714
"2024-03-29 11:00:00";175;32;63;436;375;713
"2024-03-29 12:00:00";165;31;59;441;368;724
"2024-03-29 13:00:00";159;31;57;432;383;753
"2024-03-29 14:00:00";160;31;55;456;402;758
"2024-03-29 15:00:00";159;31;55;487;405;750
"2024-03-29 16:00:00";159;31;54;486;428;739
"2024-03-29 17:00:00";158;31;55;466;385;725
"2024-03-29 18:00:00";158;31;56;442;356;693
"2024-03-29 19:00:00";157;31;58;448;355;689
"2024-03-29 20:00:00";156;30;60;455;383;688
"2024-03-29 21:00:00";156;30;62;447;394;692
"2024-03-29 22:00:00";155;28;63;467;410;693
"2024-03-29 23:00:00";155;27;64;439;416;699
"2024-03-30 00:00:00";155;27;65;423;397;697
"2024-03-30 01:00:00";154;27;65;425;393;683
"2024-03-30 02:00:00";153;27;65;424;385;679
"2024-03-30 03:00:00";154;26;66;416;379;681
"2024-03-30 04:00:00";164;27;67;421;379;684
"2024-03-30 05:00:00";159;27;67;420;377;686
"2024-03-30 06:00:00";155;27;67;405;377;697
"2024-03-30 07:00:00";156;27;66;424;377;700
"2024-03-30 08:00:00";157;27;65;465;375;700
"2024-03-30 09:00:00";156;27;62;457;369;700
"2024-03-30 10:00:00";156;27;60;455;369;701
"2024-03-30 11:00:00";155;27;55;460;367;699
"2024-03-30 12:00:00";156;27;53;454;366;722
"2024-03-30 13:00:00";155;27;51;446;372;737
"2024-03-30 14:00:00";155;27;50;441;427;724
"2024-03-30 15:00:00";154;27;48;429;437;716
"2024-03-30 16:00:00";154;27;47;421;432;709
"2024-03-30 17:00:00";154;27;47;425;416;708
"2024-03-30 18:00:00";155;26;48;413;401;706
"2024-03-30 19:00:00";154;26;50;414;341;707
"2024-03-30 20:00:00";154;27;52;407;320;699
"2024-03-30 21:00:00";154;26;53;405;308;675
"2024-03-30 22:00:00";154;26;55;401;305;660
"2024-03-30 23:00:00";153;27;58;398;308;658
"2024-03-31 00:00:00";153;27;58;408;309;655
"2024-03-31 01:00:00";152;27;58;406;308;642
"2024-03-31 02:00:00";152;26;58;402;310;642
"2024-03-31 03:00:00";152;26;59;406;342;646
"2024-03-31 04:00:00";153;26;58;403;355;647
"2024-03-31 05:00:00";153;26;57;399;336;647
"2024-03-31 06:00:00";154;26;57;410;327;652
"2024-03-31 07:00:00";154;26;56;400;324;665
"2024-03-31 08:00:00";155;26;58;400;323;665
"2024-03-31 09:00:00";154;26;55;391;305;665
"2024-03-31 10:00:00";153;26;50;398;294;665
"2024-03-31 11:00:00";154;26;46;382;293;669
"2024-03-31 12:00:00";154;26;43;396;286;668
"2024-03-31 13:00:00";154;26;43;392;287;674
"2024-03-31 14:00:00";153;26;44;409;302;675
"2024-03-31 15:00:00";153;26;47;409;314;677
"2024-03-31 16:00:00";153;26;47;414;332;679
"2024-03-31 17:00:00";154;26;44;412;323;679
"2024-03-31 18:00:00";154;26;43;401;312;674
"2024-03-31 19:00:00";154;26;48;386;302;663
"2024-03-31 20:00:00";154;26;54;387;305;658
"2024-03-31 21:00:00";153;26;57;393;304;662
"2024-03-31 22:00:00";153;28;58;394;309;670
"2024-03-31 23:00:00";154;30;56;437;334;685
"2024-04-01 00:00:00";153;30;57;453;387;674
"2024-04-01 01:00:00";153;30;63;439;383;671
"2024-04-01 02:00:00";155;30;63;427;388;664
"2024-04-01 03:00:00";158;30;63;425;387;664
"2024-04-01 04:00:00";157;30;64;410;377;662
"2024-04-01 05:00:00";160;31;65;426;398;663
"2024-04-01 06:00:00";164;32;65;461;399;673
"2024-04-01 07:00:00";168;34;64;493;395;689
"2024-04-01 08:00:00";174;34;62;474;397;690
"2024-04-01 09:00:00";174;33;58;477;348;724
"2024-04-01 10:00:00";174;33;54;478;321;762
"2024-04-01 11:00:00";174;33;53;456;314;763
"2024-04-01 12:00:00";173;33;53;444;304;758
"2024-04-01 13:00:00";175;33;53;442;305;782
"2024-04-01 14:00:00";173;32;50;462;291;825
"2024-04-01 15:00:00";173;31;49;518;304;851
"2024-04-01 16:00:00";171;31;49;521;302;855
"2024-04-01 17:00:00";168;31;49;483;284;826
"2024-04-01 18:00:00";169;32;49;446;287;792
"2024-04-01 19:00:00";168;32;52;464;297;755
"2024-04-01 20:00:00";166;32;57;456;313;752
"2024-04-01 21:00:00";165;31;60;459;302;753
"2024-04-01 22:00:00";165;31;60;458;297;755
"2024-04-01 23:00:00";162;31;61;449;331;763
"2024-04-02 00:00:00";161;31;60;454;347;772
"2024-04-02 01:00:00";163;30;62;431;329;778
"2024-04-02 02:00:00";163;31;62;434;317;771
"2024-04-02 03:00:00";163;31;62;448;340;767
"2024-04-02 04:00:00";164;30;62;435;353;766
"2024-04-02 05:00:00";165;31;62;448;342;768
"2024-04-02 06:00:00";166;31;61;449;344;764
"2024-04-02 07:00:00";170;33;62;459;328;776
"2024-04-02 08:00:00";171;33;60;467;330;782
"2024-04-02 09:00:00";172;33;58;496;345;782
"2024-04-02 10:00:00";172;33;55;459;346;784
"2024-04-02 11:00:00";174;34;54;483;347;793
"2024-04-02 12:00:00";173;34;53;495;352;796
"2024-04-02 13:00:00";173;34;53;510;353;800
"2024-04-02 14:00:00";174;33;53;523;354;840
"2024-04-02 15:00:00";167;32;52;518;367;884
"2024-04-02 16:00:00";161;32;55;503;356;884
"2024-04-02 17:00:00";160;31;56;476;349;830
"2024-04-02 18:00:00";161;31;57;458;340;794
"2024-04-02 19:00:00";160;32;58;479;339;770
"2024-04-02 20:00:00";158;31;60;470;337;770
"2024-04-02 21:00:00";157;32;60;452;326;771
"2024-04-02 22:00:00";156;31;61;478;292;784
"2024-04-02 23:00:00";155;30;61;472;305;805
"2024-04-03 00:00:00";153;30;61;467;320;810
"2024-04-03 01:00:00";154;30;61;467;302;800
"2024-04-03 02:00:00";153;31;61;484;270;784
"2024-04-03 03:00:00";153;31;62;480;265;782
"2024-04-03 04:00:00";156;30;63;458;268;794
"2024-04-03 05:00:00";166;31;62;494;270;796
"2024-04-03 06:00:00";158;34;62;527;287;790
"2024-04-03 07:00:00";157;34;61;526;290;827
"2024-04-03 08:00:00";158;34;61;528;293;821
"2024-04-03 09:00:00";159;34;60;509;297;809
"2024-04-03 10:00:00";161;34;59;517;301;804
"2024-04-03 11:00:00";162;34;60;523;321;813
"2024-04-03 12:00:00";162;34;59;492;325;817
"2024-04-03 13:00:00";162;34;60;475;314;821
"2024-04-03 14:00:00";164;33;60;497;313;839
"2024-04-03 15:00:00";164;32;60;494;316;818
"2024-04-03 16:00:00";163;32;62;511;313;827
"2024-04-03 17:00:00";160;32;64;480;306;805
"2024-04-03 18:00:00";160;32;65;459;297;781
"2024-04-03 19:00:00";162;32;66;483;285;769
"2024-04-03 20:00:00";160;32;68;474;282;774
"2024-04-03 21:00:00";159;32;68;472;286;773
"2024-04-03 22:00:00";159;31;69;501;289;764
"2024-04-03 23:00:00";158;30;68;470;279;761
"2024-04-04 00:00:00";158;30;69;459;275;766
"2024-04-04 01:00:00";159;30;70;441;269;762
"2024-04-04 02:00:00";158;30;70;452;272;747
"2024-04-04 03:00:00";157;30;71;512;270;744
"2024-04-04 04:00:00";157;30;71;503;259;751
"2024-04-04 05:00:00";158;30;72;515;249;749
"2024-04-04 06:00:00";160;31;73;499;272;750
"2024-04-04 07:00:00";161;32;72;464;271;776
"2024-04-04 08:00:00";164;33;72;460;263;776
"2024-04-04 09:00:00";172;32;72;463;259;761
"2024-04-04 10:00:00";176;32;71;467;264;753
"2024-04-04 11:00:00";176;32;70;477;265;763
"2024-04-04 12:00:00";175;32;69;472;263;783
"2024-04-04 13:00:00";175;32;69;454;260;797
"2024-04-04 14:00:00";173;32;69;470;264;796
"2024-04-04 15:00:00";174;31;69;484;276;804
"2024-04-04 16:00:00";174;31;74;488;277;825
"2024-04-04 17:00:00";174;31;69;481;275;818
"2024-04-04 18:00:00";174;32;70;466;318;819
"2024-04-04 19:00:00";172;31;71;469;338;809
"2024-04-04 20:00:00";171;31;72;460;336;806
"2024-04-04 21:00:00";171;31;71;450;325;823
"2024-04-04 22:00:00";168;30;71;472;314;810
"2024-04-04 23:00:00";168;30;71;449;319;803
"2024-04-05 00:00:00";168;30;72;440;320;797
"2024-04-05 01:00:00";168;30;71;432;333;795
"2024-04-05 02:00:00";167;30;71;465;336;781
"2024-04-05 03:00:00";167;30;70;479;329;779
"2024-04-05 04:00:00";167;30;71;447;333;780
"2024-04-05 05:00:00";169;30;71;441;333;783
"2024-04-05 06:00:00";169;32;70;484;345;778
"2024-04-05 07:00:00";172;35;70;481;348;798
"2024-04-05 08:00:00";173;34;69;453;343;800
"2024-04-05 09:00:00";173;33;64;451;340;792
"2024-04-05 10:00:00";172;34;63;474;345;789
"2024-04-05 11:00:00";171;34;62;516;368;787
"2024-04-05 12:00:00";174;33;62;512;379;805
"2024-04-05 13:00:00";173;33;62;470;369;803
"2024-04-05 14:00:00";172;33;61;498;358;803
"2024-04-05 15:00:00";161;31;61;534;372;826
"2024-04-05 16:00:00";159;31;61;557;335;838
"2024-04-05 17:00:00";161;31;62;527;277;798
"2024-04-05 18:00:00";159;31;65;490;279;775
"2024-04-05 19:00:00";159;31;64;487;283;766
"2024-04-05 20:00:00";158;30;64;469;309;776
"2024-04-05 21:00:00";158;31;64;484;327;777
"2024-04-05 22:00:00";158;28;64;447;326;773
"2024-04-05 23:00:00";155;24;65;398;321;763
"2024-04-06 00:00:00";154;24;65;402;319;780
"2024-04-06 01:00:00";153;24;65;401;315;780
"2024-04-06 02:00:00";153;24;65;398;315;765
"2024-04-06 03:00:00";155;24;66;394;314;760
"2024-04-06 04:00:00";167;24;66;393;315;771
"2024-04-06 05:00:00";159;24;66;386;315;764
"2024-04-06 06:00:00";158;24;66;387;336;769
"2024-04-06 07:00:00";157;25;66;397;367;784
"2024-04-06 08:00:00";156;27;64;393;355;785
"2024-04-06 09:00:00";153;27;61;404;336;777
"2024-04-06 10:00:00";154;26;61;399;325;771
"2024-04-06 11:00:00";153;26;60;396;323;770
"2024-04-06 12:00:00";154;26;60;406;323;774
"2024-04-06 13:00:00";153;26;61;404;318;773
"2024-04-06 14:00:00";152;25;60;398;313;787
"2024-04-06 15:00:00";152;24;59;396;311;799
"2024-04-06 16:00:00";152;24;59;385;311;808
"2024-04-06 17:00:00";152;24;64;390;314;799
"2024-04-06 18:00:00";152;24;62;377;301;787
"2024-04-06 19:00:00";152;24;61;372;259;759
"2024-04-06 20:00:00";152;24;60;374;242;752
"2024-04-06 21:00:00";151;24;60;384;244;758
"2024-04-06 22:00:00";153;24;61;385;248;755
"2024-04-06 23:00:00";151;24;64;383;248;738
"2024-04-07 00:00:00";152;24;65;387;248;735
"2024-04-07 01:00:00";155;24;66;386;249;734
"2024-04-07 02:00:00";156;24;65;387;249;714
"2024-04-07 03:00:00";158;24;66;380;250;715
"2024-04-07 04:00:00";157;24;66;349;250;714
"2024-04-07 05:00:00";158;24;66;345;249;715
"2024-04-07 06:00:00";160;24;67;362;253;721
"2024-04-07 07:00:00";160;24;66;351;248;733
"2024-04-07 08:00:00";158;24;60;358;244;730
"2024-04-07 09:00:00";155;24;58;352;239;722
"2024-04-07 10:00:00";158;24;56;354;236;722
"2024-04-07 11:00:00";166;24;58;354;240;723
"2024-04-07 12:00:00";156;24;56;366;240;718
"2024-04-07 13:00:00";154;24;57;348;240;717
"2024-04-07 14:00:00";154;24;56;364;239;730
"2024-04-07 15:00:00";152;24;52;366;235;742
"2024-04-07 16:00:00";153;24;51;361;234;757
"2024-04-07 17:00:00";153;24;51;360;237;746
"2024-04-07 18:00:00";152;24;56;352;244;733
"2024-04-07 19:00:00";154;24;58;354;257;718
"2024-04-07 20:00:00";154;24;61;365;296;715
"2024-04-07 21:00:00";156;24;64;408;284;719
"2024-04-07 22:00:00";159;25;65;413;274;728
"2024-04-07 23:00:00";159;28;66;395;265;740
"2024-04-08 00:00:00";159;28;69;402;266;750
"2024-04-08 01:00:00";159;28;70;401;264;750
"2024-04-08 02:00:00";158;29;72;420;270;738
"2024-04-08 03:00:00";160;28;71;420;270;740
"2024-04-08 04:00:00";159;28;72;391;268;738
"2024-04-08 05:00:00";159;29;72;399;276;733
"2024-04-08 06:00:00";162;33;73;431;307;740
"2024-04-08 07:00:00";166;35;72;439;298;772
"2024-04-08 08:00:00";166;34;66;425;281;768
"2024-04-08 09:00:00";162;34;56;437;305;721
"2024-04-08 10:00:00";164;34;51;465;338;691
"2024-04-08 11:00:00";166;34;49;481;357;702
"2024-04-08 12:00:00";166;34;49;490;400;719
"2024-04-08 13:00:00";166;33;49;492;419;732
"2024-04-08 14:00:00";166;33;49;521;430;759
"2024-04-08 15:00:00";167;32;49;516;452;745
"2024-04-08 16:00:00";169;32;49;522;460;721
"2024-04-08 17:00:00";164;32;49;481;440;717
"2024-04-08 18:00:00";161;31;49;464;414;715
"2024-04-08 19:00:00";165;31;49;471;390;696
"2024-04-08 20:00:00";167;31;53;446;402;692
"2024-04-08 21:00:00";167;31;57;432;405;685
"2024-04-08 22:00:00";166;31;56;445;416;693
"2024-04-08 23:00:00";166;30;57;439;426;716
"2024-04-09 00:00:00";165;29;58;466;432;720
"2024-04-09 01:00:00";165;28;59;460;430;710
"2024-04-09 02:00:00";165;28;60;463;431;690
"2024-04-09 03:00:00";164;28;61;437;445;677
"2024-04-09 04:00:00";165;28;63;401;449;682
"2024-04-09 05:00:00";166;29;63;433;451;691
"2024-04-09 06:00:00";169;31;63;443;474;713
"2024-04-09 07:00:00";171;34;62;453;553;721
"2024-04-09 08:00:00";169;33;59;432;491;721
"2024-04-09 09:00:00";169;32;57;452;506;731
"2024-04-09 10:00:00";158;32;52;461;485;755
"2024-04-09 11:00:00";155;33;50;519;448;769
"2024-04-09 12:00:00";158;32;51;581;450;794
"2024-04-09 13:00:00";155;32;51;636;484;820
"2024-04-09 14:00:00";153;31;50;636;509;840
"2024-04-09 15:00:00";153;31;51;617;539;821
"2024-04-09 16:00:00";155;31;51;605;527;806
"2024-04-09 17:00:00";167;31;53;587;489;768
"2024-04-09 18:00:00";169;31;54;566;467;736
"2024-04-09 19:00:00";168;31;65;559;452;707
"2024-04-09 20:00:00";167;32;80;513;444;699
"2024-04-09 21:00:00";168;31;83;492;432;685
"2024-04-09 22:00:00";166;31;83;480;419;689
"2024-04-09 23:00:00";163;31;83;479;442;712
"2024-04-10 00:00:00";163;30;83;496;465;719
"2024-04-10 01:00:00";165;30;83;467;479;720
"2024-04-10 02:00:00";162;30;83;471;476;700
"2024-04-10 03:00:00";162;30;83;528;471;698
"2024-04-10 04:00:00";163;29;83;512;451;701
"2024-04-10 05:00:00";170;30;83;498;473;708
"2024-04-10 06:00:00";171;32;83;510;552;718
"2024-04-10 07:00:00";173;33;83;485;505;749
"2024-04-10 08:00:00";172;33;82;497;520;733
"2024-04-10 09:00:00";172;33;73;476;488;728
"2024-04-10 10:00:00";174;33;61;486;485;735
"2024-04-10 11:00:00";173;33;54;516;472;749
"2024-04-10 12:00:00";162;33;51;514;490;785
"2024-04-10 13:00:00";152;32;51;471;450;804
"2024-04-10 14:00:00";155;32;51;478;430;820
"2024-04-10 15:00:00";160;32;50;513;445;810
"2024-04-10 16:00:00";159;32;51;514;455;796
"2024-04-10 17:00:00";160;31;55;477;442;778
"2024-04-10 18:00:00";167;31;61;439;440;756
"2024-04-10 19:00:00";169;31;68;453;419;740
"2024-04-10 20:00:00";166;31;72;454;424;752
"2024-04-10 21:00:00";166;32;74;457;417;787
"2024-04-10 22:00:00";165;31;73;462;394;799
"2024-04-10 23:00:00";165;30;74;468;409;793
"2024-04-11 00:00:00";165;30;75;470;425;792
"2024-04-11 01:00:00";164;30;76;436;431;788
"2024-04-11 02:00:00";163;30;77;484;432;769
"2024-04-11 03:00:00";162;30;78;487;433;765
"2024-04-11 04:00:00";163;30;81;458;444;757
"2024-04-11 05:00:00";164;30;82;441;444;723
"2024-04-11 06:00:00";165;31;82;443;449;740
"2024-04-11 07:00:00";166;34;82;461;447;757
"2024-04-11 08:00:00";166;33;81;442;449;755
"2024-04-11 09:00:00";162;32;80;433;462;742
"2024-04-11 10:00:00";162;33;78;427;491;734
"2024-04-11 11:00:00";163;33;76;428;470;728
"2024-04-11 12:00:00";164;33;74;458;457;743
"2024-04-11 13:00:00";166;32;73;463;462;775
"2024-04-11 14:00:00";172;31;72;459;477;799
"2024-04-11 15:00:00";171;31;71;452;469;792
"2024-04-11 16:00:00";168;30;69;457;450;776
"2024-04-11 17:00:00";167;30;69;462;389;750
"2024-04-11 18:00:00";166;29;71;436;370;745
"2024-04-11 19:00:00";165;30;73;445;358;743
"2024-04-11 20:00:00";164;30;75;430;361;737
"2024-04-11 21:00:00";163;29;75;408;360;736
"2024-04-11 22:00:00";162;29;75;434;347;734
"2024-04-11 23:00:00";161;27;73;423;334;734
"2024-04-12 00:00:00";161;26;71;394;329;735
"2024-04-12 01:00:00";161;24;69;395;320;752
"2024-04-12 02:00:00";161;24;65;393;306;767
"2024-04-12 03:00:00";160;24;63;371;296;758
"2024-04-12 04:00:00";159;23;64;341;291;745
"2024-04-12 05:00:00";159;14;60;321;284;765
"2024-04-12 06:00:00";156;12;55;323;289;758
"2024-04-12 07:00:00";148;12;51;318;280;582
"2024-04-12 08:00:00";141;11;50;305;237;404
"2024-04-12 09:00:00";132;11;48;234;234;387
"2024-04-12 10:00:00";133;11;48;212;236;391
"2024-04-12 11:00:00";132;11;46;208;239;389
"2024-04-12 12:00:00";132;11;51;212;254;387
